date,open,high,low,close,volume,amount,outstanding_share,turnover
2019-06-12,32.56,32.9,32.35,32.53,2508353.0,202556697.0,718626073.0,0.003490484264686567
2019-06-13,32.54,32.97,32.34,32.58,2961862.0,240285449.0,718626073.0,0.004121562118718172
2019-06-14,32.54,33.71,32.53,33.11,5701515.0,472078891.0,718626073.0,0.007933910574936793
2019-06-17,33.17,34.91,33.17,34.23,6649035.0,565055424.0,718626073.0,0.009252426609352929
2019-06-18,34.15,34.35,33.97,34.25,4581575.0,389195523.0,718626073.0,0.006375464476085047
2019-06-19,34.91,35.21,34.31,34.52,6230465.0,535621395.0,718626073.0,0.008669967920854995
2019-06-20,34.49,34.77,34.25,34.77,7006208.0,601114900.0,718626073.0,0.009749448653806359
2019-06-21,34.95,34.98,33.75,34.26,7035668.0,598019961.0,718626073.0,0.009790443548240144
2019-06-24,33.95,34.35,33.83,34.27,4880341.0,414572565.0,718626073.0,0.006791210593885591
2019-06-25,34.39,34.51,33.3,33.69,4241293.0,355146809.0,718626073.0,0.005901947006033553
2019-06-26,34.08,35.18,33.36,34.99,8930057.0,766536998.0,718626073.0,0.01242656972174735
2019-06-27,35.24,35.3,34.64,35.04,6617917.0,574649686.0,718626073.0,0.009209124534506001
2019-06-28,34.99,35.04,34.52,34.91,4735221.0,408681437.0,718626073.0,0.006589269688242998
2019-07-01,35.44,37.32,35.09,36.69,9868924.0,886777436.0,718626073.0,0.013733044723524802
2019-07-02,36.66,39.38,36.66,38.57,10584274.0,713185433.0,718626073.0,0.014728485922886909
2019-07-03,38.43,38.43,37.68,37.88,8916697.0,598150443.0,1006076502.0,0.008862841923327218
2019-07-04,37.79,37.99,37.03,37.4,7862987.0,518055083.0,1006076502.0,0.007815496122182566
2019-07-05,37.56,37.62,36.91,37.41,6071315.0,399178745.0,1006076502.0,0.00603464546476407
2019-07-08,37.17,37.43,35.98,36.67,6791069.0,438566794.0,1006076502.0,0.006750052293737003
2019-07-09,36.46,37.0,36.32,36.6,5553234.0,358963550.0,1006076502.0,0.005519693570976573
2019-07-10,36.75,37.35,36.4,36.53,5551582.0,360900486.0,1006076502.0,0.005518051548728051
2019-07-11,36.71,36.77,35.86,36.07,4946882.0,316444413.0,1006076502.0,0.0049170038164751805
2019-07-12,36.15,36.75,36.03,36.03,4212841.0,269517977.0,1006076502.0,0.004187396278141083
2019-07-15,35.8,36.94,35.09,36.84,6901316.0,442363289.0,1006076502.0,0.006859633423781127
2019-07-16,36.73,36.94,36.5,36.8,5430528.0,351777886.0,1006076502.0,0.0053977286908148065
2019-07-17,36.8,37.22,36.6,36.87,4985167.0,324109339.0,1006076502.0,0.004955057582688677
2019-07-18,36.74,36.92,35.86,36.48,5092702.0,327364825.0,1006076502.0,0.005061943092673484
2019-07-19,36.65,36.92,36.38,36.86,5597766.0,363145011.0,1006076502.0,0.005563956606552371
2019-07-22,36.79,37.0,36.2,36.61,5737260.0,370911595.0,1006076502.0,0.005702608090532662
2019-07-23,36.77,36.92,36.5,36.84,4447588.0,288243668.0,1006076502.0,0.004420725452943737
2019-07-24,36.94,37.38,36.71,37.26,8062428.0,526506957.0,1006076502.0,0.008013732538204138
2019-07-25,37.24,37.45,36.65,37.21,4958691.0,323762680.0,1006076502.0,0.0049287414924635625
2019-07-26,37.03,38.24,36.92,38.13,7884820.0,523231855.0,1006076502.0,0.007837197255204357
2019-07-29,38.02,38.64,37.89,37.97,5232966.0,352496839.0,1006076502.0,0.0052013599260069
2019-07-30,38.19,38.28,37.67,37.7,4299069.0,287162486.0,1006076502.0,0.004273103478168701
2019-07-31,37.68,37.74,36.74,36.88,5270911.0,344667054.0,1006076502.0,0.005239075745752782
2019-08-01,36.88,37.15,36.61,36.82,4059276.0,263382761.0,1006076502.0,0.004034758780202582
2019-08-02,36.2,36.54,35.71,36.24,5844216.0,371482692.0,1006076502.0,0.005808918097562326
2019-08-05,35.92,36.19,35.49,35.64,5531985.0,348813775.0,1006076502.0,0.005498572910710919
2019-08-06,35.07,35.76,34.97,35.69,5320581.0,332180767.0,1006076502.0,0.005288445748830341
2019-08-07,35.9,36.16,35.61,35.74,4460804.0,282168202.0,1006076502.0,0.004433861630931919
2019-08-08,36.19,37.2,36.15,36.98,9500261.0,614156689.0,1006076502.0,0.009442881312816906
2019-08-09,36.97,37.51,36.8,36.99,9586147.0,629300785.0,1006076502.0,0.009528248578456511
2019-08-12,36.98,38.41,36.96,38.36,8136670.0,543944807.0,1006076502.0,0.008087526131288176
2019-08-13,38.08,39.55,38.05,39.07,12109429.0,830184578.0,1006076502.0,0.012036290456965667
2019-08-14,38.02,41.19,37.45,39.86,24937812.0,1710353858.0,1006076502.0,0.024787192574745175
2019-08-15,39.15,39.84,38.59,38.79,12423670.0,856921805.0,1006076502.0,0.01234863350381679
2019-08-16,38.89,41.28,38.89,40.8,12750691.0,912520188.0,1006076502.0,0.012673679362009391
2019-08-19,41.15,42.54,41.14,41.99,14379870.0,1065842198.0,1006076502.0,0.01429301844483393
2019-08-20,41.48,44.48,41.48,43.42,17415540.0,1330977785.0,1006076502.0,0.01731035360171845
2019-08-21,43.5,43.92,42.79,43.6,8375305.0,640883060.0,1006076502.0,0.00832471982334401
2019-08-22,43.98,44.93,43.52,43.92,7772370.0,603409206.0,1006076502.0,0.007725426430842135
2019-08-23,43.86,46.87,43.75,46.85,14183429.0,1139430253.0,1006076502.0,0.014097763909408948
2019-08-26,46.36,46.84,45.76,46.58,9604088.0,783046032.0,1006076502.0,0.009546081218384326
2019-08-27,47.1,48.97,46.84,47.28,16643368.0,1397632338.0,1006076502.0,0.01654284536704148
2019-08-28,47.47,47.79,46.34,47.25,8424924.0,697554761.0,1006076502.0,0.008374039134451427
2019-08-29,46.93,47.42,46.3,46.96,6592217.0,543818464.0,1006076502.0,0.006552401320272561
2019-08-30,47.1,49.99,47.05,49.2,10133528.0,874141122.0,1006076502.0,0.010072323506070714
2019-09-02,49.1,49.75,48.5,49.61,7714634.0,665417352.0,1006076502.0,0.007668039144800541
2019-09-03,49.41,49.58,47.38,47.63,9808212.0,829906869.0,1006076502.0,0.009748972350017177
2019-09-04,47.82,48.01,45.4,46.5,15555084.0,1274380561.0,1006076502.0,0.015461134385981316
2019-09-05,46.62,47.09,46.13,46.64,11144503.0,913889994.0,1006076502.0,0.011077192418116928
2019-09-06,46.64,46.91,45.75,46.62,8506120.0,695652181.0,1006076502.0,0.008454744726758364
2019-09-09,46.82,47.16,46.3,46.59,10091888.0,829651805.0,1006076502.0,0.01003093500339003
2019-09-10,46.78,47.38,46.14,46.54,10448311.0,860449472.0,1006076502.0,0.010385205279349621
2019-09-11,46.53,46.56,45.0,45.88,9658485.0,779126865.0,1006076502.0,0.009600149671321914
2019-09-12,45.99,46.02,44.84,45.76,7972549.0,637376647.0,1006076502.0,0.007924396389490468
2019-09-16,45.79,46.47,45.5,45.95,8141810.0,659432344.0,1006076502.0,0.008092635086710334
2019-09-17,45.88,46.42,45.24,45.63,6440802.0,520818543.0,1006076502.0,0.006401900836761616
2019-09-18,45.76,47.6,45.76,47.04,13825859.0,1141293798.0,1006076502.0,0.013742353561101261
2019-09-19,47.25,47.6,46.11,46.76,8597786.0,705840508.0,1006076502.0,0.008545857082347402
2019-09-20,46.84,48.4,46.82,47.95,9294562.0,784062852.0,1006076502.0,0.009238424693870845
2019-09-23,47.78,47.85,46.6,46.87,6155832.0,511319316.0,1006076502.0,0.006118651998891432
2019-09-24,46.98,48.61,46.63,48.23,9905339.0,835579506.0,1006076502.0,0.009845512722252208
2019-09-25,48.02,49.94,47.9,49.02,12731232.0,1105849349.0,1006076502.0,0.012654337890499703
2019-09-26,48.99,49.8,48.23,48.8,8068056.0,695893079.0,1006076502.0,0.008019326546203341
2019-09-27,48.8,50.17,47.33,49.39,8847508.0,765749365.0,1006076502.0,0.008794070811128039
2019-09-30,49.32,49.64,48.27,49.2,6374398.0,550272748.0,1006076502.0,0.006335897903716272
2019-10-08,48.72,49.86,47.25,47.5,10842902.0,923016585.0,1006076502.0,0.010777413028179441
2019-10-09,47.38,47.5,46.13,47.36,8827674.0,727821077.0,1006076502.0,0.008774356604543777
2019-10-10,47.75,50.32,47.67,50.07,14920557.0,1293999441.0,1006076502.0,0.01483043980287694
2019-10-11,50.46,51.29,49.64,50.29,7797782.0,692508642.0,1006076502.0,0.007750684947415659
2019-10-14,51.18,51.59,49.37,50.11,7196243.0,641838402.0,1006076502.0,0.007152779123351397
2019-10-15,50.11,51.35,49.48,49.94,6447831.0,572723880.0,1006076502.0,0.006408887382999429
2019-10-16,49.82,50.91,49.71,50.07,8641356.0,765250373.0,1006076502.0,0.008589163928211893
2019-10-17,50.28,51.19,49.53,51.01,9612960.0,856734528.0,1006076502.0,0.009554899633268644
2019-10-18,51.01,51.21,49.82,50.22,8436108.0,751754868.0,1006076502.0,0.008385155585315518
2019-10-21,49.88,50.5,47.55,48.38,9155049.0,783994954.0,1006076502.0,0.009099754324646775
2019-10-22,48.46,49.27,48.06,48.83,5959025.0,511645802.0,1006076502.0,0.005923033674033667
2019-10-23,48.57,49.02,47.77,47.89,5436281.0,462623844.0,1006076502.0,0.005403446943838869
2019-10-24,47.76,48.05,46.42,46.93,6643504.0,549628976.0,1006076502.0,0.006603378556991683
2019-10-25,47.38,47.85,47.0,47.2,6529264.0,543838616.0,1006076502.0,0.006489828543873495
2019-10-28,47.57,48.8,47.47,48.51,8746832.0,743769981.0,1006076502.0,0.008694002874147238
2019-10-29,48.35,49.36,48.35,48.73,5569157.0,480597713.0,1006076502.0,0.00553552039922308
2019-10-30,48.74,48.99,47.84,48.53,5784936.0,493409661.0,1006076502.0,0.005749996136973687
2019-10-31,50.67,53.38,50.67,53.38,24145811.0,2247644907.0,1006076502.0,0.02399997510328494
2019-11-01,53.23,53.74,52.44,53.6,14517981.0,1361115146.0,1006076502.0,0.014430295281859191
2019-11-04,54.03,55.89,54.03,55.1,11675174.0,1130072185.0,1006076502.0,0.011604658270808118
2019-11-05,54.92,54.96,53.74,54.17,8909697.0,851407664.0,1006076502.0,0.008855884201935173
2019-11-06,54.36,54.91,53.34,53.76,5809972.0,552512167.0,1006076502.0,0.005774880924512438
2019-11-07,54.08,54.59,53.47,54.08,6465090.0,615190798.0,1006076502.0,0.006426042142071617
2019-11-08,54.59,54.98,53.54,53.74,8813697.0,841468395.0,1006076502.0,0.008760464022844259
2019-11-11,53.59,53.96,52.14,52.6,7676908.0,718349692.0,1006076502.0,0.00763054100233821
2019-11-12,53.11,53.11,51.7,52.53,7651455.0,706398565.0,1006076502.0,0.007605241733396532
2019-11-13,52.43,55.7,52.43,54.62,12159692.0,1164927106.0,1006076502.0,0.012086249878441152
2019-11-14,55.0,56.36,54.74,55.8,11276515.0,1106723339.0,1006076502.0,0.011208407091889321
2019-11-15,55.57,56.35,54.86,55.12,6492852.0,635572708.0,1006076502.0,0.0064536364651124715
2019-11-18,55.04,55.84,54.34,55.13,5309899.0,515099833.0,1006076502.0,0.005277828265986079
2019-11-19,55.04,56.06,54.68,56.06,8587137.0,838185791.0,1006076502.0,0.008535272400189703
2019-11-20,55.72,57.01,55.16,55.84,10101767.0,1002542814.0,1006076502.0,0.010040754336194604
2019-11-21,56.36,56.36,53.79,53.91,11124572.0,1065846486.0,1006076502.0,0.011057381797393375
2019-11-22,54.21,54.48,51.07,51.73,15981423.0,1474683596.0,1006076502.0,0.01588489838320466
2019-11-25,51.81,52.21,49.66,51.01,15780133.0,1408517322.0,1006076502.0,0.01568482413477539
2019-11-26,51.33,51.63,50.79,51.46,8792557.0,794933974.0,1006076502.0,0.008739451704240281
2019-11-27,51.09,51.3,50.28,51.24,6188459.0,555683117.0,1006076502.0,0.006151081938299757
2019-11-28,51.23,51.47,50.76,51.44,6456944.0,582279772.0,1006076502.0,0.006417945342291674
2019-11-29,51.07,51.24,49.02,49.93,13203382.0,1155628353.0,1006076502.0,0.013123636198393192
2019-12-02,49.68,50.44,49.02,49.87,7317324.0,641191709.0,1006076502.0,0.007273128818190011
2019-12-03,49.99,50.62,48.69,50.38,8281221.0,725671085.0,1006076502.0,0.00823120407199412
2019-12-04,50.19,51.63,49.94,51.02,6358975.0,572151224.0,1006076502.0,0.006320568055569198
2019-12-05,51.29,52.03,51.03,51.9,8070786.0,734393939.0,1006076502.0,0.00802204005754624
2019-12-06,51.92,52.8,51.67,52.8,6556242.0,605186037.0,1006076502.0,0.00651664360211844
2019-12-09,53.04,53.11,50.89,51.35,11121054.0,1007087165.0,1006076502.0,0.011053885045413773
2019-12-10,51.34,51.64,50.9,51.29,5794558.0,522944785.0,1006076502.0,0.005759560022007153
2019-12-11,51.35,51.4,50.79,51.1,5319457.0,478668527.0,1006076502.0,0.005287328537566818
2019-12-12,51.25,52.43,51.0,51.81,10950882.0,1000758445.0,1006076502.0,0.010884740850452742
2019-12-13,52.21,55.03,52.07,53.67,21324992.0,2026856806.0,1006076502.0,0.02119619328908648
2019-12-16,53.91,55.04,53.35,54.5,11506205.0,1104139571.0,1006076502.0,0.01143670980996632
2019-12-17,54.58,55.76,54.25,55.5,8963102.0,873257936.0,1006076502.0,0.008908966646355487
2019-12-18,55.6,55.61,53.27,53.7,11157307.0,1061528992.0,1006076502.0,0.011089919084503179
2019-12-19,53.48,53.92,52.72,53.51,7035155.0,661677145.0,1006076502.0,0.006992664062836843
2019-12-20,53.44,53.83,52.25,52.49,6747344.0,626446690.0,1006076502.0,0.006706591384041688
2019-12-23,52.27,53.42,52.0,52.55,7169468.0,665680599.0,1006076502.0,0.007126165839026822
2019-12-24,52.21,52.74,51.85,52.23,5183137.0,477134955.0,1006076502.0,0.00515183188325772
2019-12-25,52.15,52.26,51.14,51.72,7537324.0,683953728.0,1006076502.0,0.0074918000619400215
2019-12-26,51.61,53.31,51.49,52.86,9088457.0,844491106.0,1006076502.0,0.009033564527084044
2019-12-27,52.66,53.05,51.43,51.76,9601792.0,881148712.0,1006076502.0,0.009543799085767734
2019-12-30,51.2,52.1,51.0,51.63,7733312.0,703169155.0,1006076502.0,0.007686604333394917
2019-12-31,51.69,53.01,51.4,52.27,7463430.0,688594586.0,1006076502.0,0.007418352367005188
2020-01-02,52.48,52.65,51.29,51.99,11612961.0,1058576881.0,1006076502.0,0.01154282102495621
2020-01-03,52.01,52.22,49.95,50.65,17152054.0,1534585031.0,1006076502.0,0.017048459004760656
2020-01-06,49.97,50.16,48.77,49.14,20054327.0,1743784272.0,1006076502.0,0.019933202852997357
2020-01-07,49.34,50.2,48.92,49.88,12556187.0,1101391823.0,1006076502.0,0.012480350127489609
2020-01-08,49.6,50.11,49.01,49.57,8512449.0,743711014.0,1006076502.0,0.008461035500856971
2020-01-09,50.5,52.05,50.23,51.81,17997092.0,1632541706.0,1006076502.0,0.017888393143288023
2020-01-10,51.91,52.66,51.54,51.65,10771472.0,990871630.0,1006076502.0,0.010706414451174609
2020-01-13,52.18,52.84,51.58,52.77,12687430.0,1171780654.0,1006076502.0,0.012610800445869076
2020-01-14,53.23,53.31,52.47,52.49,8012579.0,746379608.0,1006076502.0,0.007964184616250982
2020-01-15,52.36,54.0,52.3,53.34,9759889.0,919191692.0,1006076502.0,0.009700941211327486
2020-01-16,53.79,54.45,52.99,54.19,10992404.0,1046288919.0,1006076502.0,0.01092601206582996
2020-01-17,55.6,55.61,53.6,55.0,12404247.0,1200443564.0,1006076502.0,0.012329327814874261
2020-01-20,55.34,56.35,54.68,55.62,8949866.0,875884166.0,1006076502.0,0.008895810589163328
2020-01-21,55.96,56.71,55.24,55.7,9990689.0,986911884.0,1006076502.0,0.009930347225225225
2020-01-22,55.73,56.36,54.59,56.04,8918670.0,875540799.0,1006076502.0,0.008864803006799576
2020-01-23,56.04,56.67,53.68,54.36,10354742.0,1002779999.0,1006076502.0,0.010292201417502145
2020-02-03,49.36,53.85,49.36,52.2,15100055.0,1378598406.0,1006076502.0,0.015008853670652572
2020-02-04,52.23,54.85,51.1,54.19,14677391.0,1377813460.0,1006076502.0,0.014588742477160053
2020-02-05,54.39,56.45,53.63,55.07,17882623.0,1732470816.0,1006076502.0,0.017774615513284298
2020-02-06,55.61,60.43,54.82,59.47,23881504.0,2448716013.0,1006076502.0,0.023737264465003877
2020-02-07,59.01,60.35,57.37,58.1,16940341.0,1752367532.0,1006076502.0,0.016838024709178626
2020-02-10,57.64,59.84,56.92,59.67,15226161.0,1564516380.0,1006076502.0,0.015134198015490477
2020-02-11,59.98,60.08,58.45,59.05,10415376.0,1086315185.0,1006076502.0,0.010352469200200045
2020-02-12,60.04,62.53,59.51,61.12,16073526.0,1736271060.0,1006076502.0,0.0159764450994006
2020-02-13,61.55,62.22,60.48,61.17,9524383.0,1030022329.0,1006076502.0,0.009466857620733895
2020-02-14,61.68,63.49,61.46,62.28,9828922.0,1083523590.0,1006076502.0,0.009769557265735643
2020-02-17,62.12,65.42,62.1,64.69,12888210.0,1456609270.0,1006076502.0,0.012810367774596926
2020-02-18,65.17,65.17,63.37,64.06,9174378.0,1038394026.0,1006076502.0,0.009118966581330611
2020-02-19,64.18,64.62,62.75,62.93,10658920.0,1194628362.0,1006076502.0,0.010594542242872103
2020-02-20,62.69,63.47,62.31,62.99,9461414.0,1048678223.0,1006076502.0,0.009404268940971648
2020-02-21,62.44,64.41,62.18,63.96,9002918.0,1009761159.0,1006076502.0,0.008948542165633445
2020-02-24,63.87,64.97,63.19,64.26,10299925.0,1165046578.0,1006076502.0,0.010237715501281035
2020-02-25,63.12,67.44,63.0,66.61,12063496.0,1396083548.0,1006076502.0,0.011990634883151262
2020-02-26,65.82,65.93,61.85,62.73,14917230.0,1675905744.0,1006076502.0,0.01482713289729532
2020-02-27,62.75,63.97,61.87,62.42,9779874.0,1081911480.0,1006076502.0,0.009720805505901776
2020-02-28,59.89,61.42,59.29,60.15,12377115.0,1320551527.0,1006076502.0,0.012302359686758692
2020-03-02,61.0,63.19,60.78,62.47,9020959.0,986370203.0,1006076502.0,0.008966474201581144
2020-03-03,63.61,66.49,63.57,65.27,11340413.0,1303111264.0,1006076502.0,0.011271919160676313
2020-03-04,65.13,66.87,64.17,66.21,9432519.0,1091408642.0,1006076502.0,0.009375548461025483
2020-03-05,66.95,67.15,64.95,65.67,9872035.0,1146149098.0,1006076502.0,0.009812409871789253
2020-03-06,65.21,67.7,65.03,65.68,8641816.0,1010369009.0,1006076502.0,0.00858962114990337
2020-03-09,64.75,65.6,63.49,63.56,11003648.0,1246589855.0,1006076502.0,0.010937188154305983
2020-03-10,63.56,64.24,61.23,63.34,11404631.0,1265613500.0,1006076502.0,0.01133574929672694
2020-03-11,63.24,64.18,60.7,60.81,13595611.0,1480468866.0,1006076502.0,0.013513496213233295
2020-03-12,60.08,60.4,57.49,58.16,16048939.0,1660743443.0,1006076502.0,0.01595200659999114
2020-03-13,54.83,57.64,54.48,56.81,18064044.0,1783117852.0,1006076502.0,0.017954940766522345
2020-03-16,56.86,56.87,51.58,52.19,22979637.0,2193329020.0,1006076502.0,0.02284084456233528
2020-03-17,52.77,53.43,49.94,52.25,19647462.0,1806505267.0,1006076502.0,0.019528795236686682
2020-03-18,52.94,54.47,51.4,51.54,17291816.0,1620712668.0,1006076502.0,0.01718737687007424
2020-03-19,51.54,52.38,48.46,50.41,20204417.0,1793200022.0,1006076502.0,0.020082386339244807
2020-03-20,51.35,52.86,50.66,52.31,19672930.0,1795357621.0,1006076502.0,0.019554109415031343
2020-03-23,50.22,51.15,48.62,49.14,22778457.0,1989264576.0,1006076502.0,0.022640879649527886
2020-03-24,50.84,52.5,50.34,52.12,21551496.0,1948193157.0,1006076502.0,0.0214213292499699
2020-03-25,54.02,55.09,53.32,54.83,26442676.0,2528277392.0,1006076502.0,0.026282967495447975
2020-03-26,54.7,55.5,53.91,55.08,14980676.0,1445094823.0,1006076502.0,0.014890195696072424
2020-03-27,55.78,56.0,52.77,52.94,17599864.0,1677307820.0,1006076502.0,0.0174935643214138
2020-03-30,50.5,50.73,49.07,49.65,24837150.0,2175838288.0,1006076502.0,0.024687138553207158
2020-03-31,50.39,51.86,49.71,51.35,15447799.0,1384983088.0,1006076502.0,0.015354497366046225
2020-04-01,51.34,53.21,50.51,51.35,11649607.0,1063600886.0,1006076502.0,0.01157924569040377
2020-04-02,51.64,53.49,51.2,53.37,11063524.0,1025577826.0,1006076502.0,0.010996702515173146
2020-04-03,53.27,54.22,53.06,53.2,9909110.0,936017484.0,1006076502.0,0.009849260946162125
2020-04-07,54.87,55.43,54.21,55.21,16100257.0,1559364784.0,1006076502.0,0.016003014649476427
2020-04-08,55.47,55.47,53.77,54.71,10574359.0,1018482953.0,1006076502.0,0.010510491974495991
2020-04-09,54.77,58.31,54.77,57.88,16332168.0,1640174221.0,1006076502.0,0.016233524953155103
2020-04-10,57.8,58.69,56.23,56.83,9154037.0,923455465.0,1006076502.0,0.009098748436925526
2020-04-13,56.52,57.95,55.61,57.37,6598602.0,663308945.0,1006076502.0,0.006558747756142306
2020-04-14,57.87,58.2,56.4,57.87,12938560.0,1300723625.0,1006076502.0,0.012860413670609713
2020-04-15,57.43,57.71,56.06,56.32,13264952.0,1321603860.0,1006076502.0,0.013184834327837229
2020-04-16,56.01,56.57,55.33,55.65,11143938.0,1096388142.0,1006076502.0,0.01107663083060457
2020-04-17,56.49,57.09,55.61,56.06,14055699.0,1402883754.0,1006076502.0,0.01397080537320809
2020-04-20,56.63,59.84,56.24,59.55,16589525.0,1711987833.0,1006076502.0,0.016489327568054064
2020-04-21,59.5,59.5,57.76,58.73,9019889.0,932076009.0,1006076502.0,0.00896541066416836
2020-04-22,57.94,59.67,57.61,59.67,10019398.0,1040230886.0,1006076502.0,0.009958882828574402
2020-04-23,59.58,60.04,57.77,58.05,10223551.0,1055687196.0,1006076502.0,0.01016180278505302
2020-04-24,57.76,57.86,56.18,56.69,9098406.0,908360263.0,1006076502.0,0.00904345343710254
2020-04-27,56.93,59.58,56.68,58.79,11786639.0,1210510178.0,1006076502.0,0.011715450044374458
2020-04-28,58.82,60.07,57.41,59.68,11963379.0,1243331121.0,1006076502.0,0.011891122569921626
2020-04-29,59.64,59.87,57.89,58.18,6862922.0,709939402.0,1006076502.0,0.006821471315905955
2020-04-30,57.6,58.53,57.03,57.75,9795944.0,993005660.0,1006076502.0,0.009736778446297516
2020-05-06,56.75,57.31,56.12,56.88,17805036.0,1774256079.0,1006076502.0,0.01769749712333506
2020-05-07,56.89,57.97,56.57,57.48,13175624.0,1333617006.0,1006076502.0,0.013096045851193134
2020-05-08,57.7,58.99,57.32,58.79,13751873.0,1410505770.0,1006076502.0,0.013668814421828133
2020-05-11,59.01,59.21,57.72,58.33,14341230.0,1470909698.0,1006076502.0,0.014254611822749837
2020-05-12,58.31,60.21,57.89,60.21,16241710.0,1697496668.0,1009385453.0,0.01609069157052732
2020-05-13,60.15,62.74,59.55,62.54,16440021.0,1790263899.0,1009385453.0,0.01628715863809858
2020-05-14,61.87,63.24,61.68,62.54,8918024.0,979913268.0,1009385453.0,0.008835102560171332
2020-05-15,62.96,63.09,61.28,62.04,8033729.0,878657513.0,1009385453.0,0.007959029898957738
2020-05-18,61.99,63.72,61.85,62.78,10273723.0,1139510313.0,1009385453.0,0.010178196019632949
2020-05-19,63.27,63.84,61.28,63.11,9883740.0,1090245793.0,1009385453.0,0.009791839153838093
2020-05-20,63.1,63.1,61.79,62.11,7621182.0,837966032.0,1009385453.0,0.007550318837416413
2020-05-21,62.69,63.45,62.12,62.42,9034237.0,999077211.0,1009385453.0,0.008950234990160889
2020-05-22,62.19,62.31,59.64,59.95,11515808.0,1229275721.0,1009385453.0,0.011408731883121363
2020-05-25,59.95,60.88,59.3,60.72,6667507.0,706988911.0,1009385453.0,0.006605511284300231
2020-05-26,62.36,62.42,61.11,62.14,7715959.0,840895398.0,1009385453.0,0.007644214583306463
2020-05-27,62.4,62.41,59.02,59.26,11861075.0,1260065842.0,1009385453.0,0.011750788526570929
2020-05-28,59.24,59.7,57.32,58.27,13302939.0,1371137383.0,1009385453.0,0.01317924580789456
2020-05-29,58.46,60.71,58.46,60.43,10611723.0,1124839001.0,1009385453.0,0.010513053232995225
2020-06-01,61.28,62.64,60.89,61.9,10339694.0,1132276839.0,1009385453.0,0.010243553609049287
2020-06-02,61.97,62.23,60.76,61.97,9853556.0,1070011121.0,1009385453.0,0.009761935810263753
2020-06-03,62.25,63.94,61.97,63.94,14757665.0,1648465599.0,1009385453.0,0.014620445495958619
2020-06-04,64.58,65.75,64.57,64.86,13982343.0,1144645278.0,1009385453.0,0.013852332583596288
2020-06-05,64.54,65.35,63.75,65.16,12254552.0,993140104.0,1413139634.0,0.008671862075874661
2020-06-08,65.5,65.72,62.77,63.35,21738284.0,1743143512.0,1413139634.0,0.015382969578503804
2020-06-09,63.35,64.29,63.16,63.67,12364112.0,989969604.0,1413139634.0,0.00874939156932598
2020-06-10,63.59,65.34,63.59,64.79,13984047.0,1135033294.0,1413139634.0,0.009895729101035177
2020-06-11,64.78,66.32,64.21,64.77,14276728.0,1168230913.0,1413139634.0,0.010102843099509302
2020-06-12,64.06,66.73,63.9,66.28,17939377.0,1479361989.0,1413139634.0,0.01269469525047657
2020-06-15,66.17,67.12,65.74,65.78,14240029.0,1184392544.0,1413139634.0,0.010076873266722063
2020-06-16,66.53,67.43,65.82,67.09,15823119.0,1326299647.0,1413139634.0,0.01119713764959762
2020-06-17,67.09,69.23,67.08,67.77,16062506.0,1371320829.0,1413139634.0,0.011366538460558103
2020-06-18,67.77,68.49,66.33,67.49,14009440.0,1181487239.0,1413139634.0,0.00991369830902358
2020-06-19,68.33,71.81,68.07,71.06,24336071.0,2153630442.0,1413139634.0,0.01722127836094646
2020-06-22,71.02,72.11,70.29,71.54,14507222.0,1295191905.0,1413139634.0,0.010265950831013207
2020-06-23,71.31,74.18,70.92,74.17,18949066.0,1735940851.0,1413139634.0,0.013409195768123224
2020-06-24,74.17,76.88,72.77,76.4,17722201.0,1657779104.0,1413139634.0,0.01254101192380823
2020-06-29,75.54,77.66,75.13,77.27,17977564.0,1720270600.0,1413139634.0,0.012721718057764135
2020-06-30,77.27,78.25,75.86,76.97,14964169.0,1446168554.0,1413139634.0,0.010589306703996952
2020-07-01,78.01,78.01,72.99,75.51,21219330.0,1998406125.0,1413139634.0,0.015015734814497462
2020-07-02,75.3,76.1,73.48,74.1,17498595.0,1636740312.0,1413139634.0,0.012382778445233247
2020-07-03,73.87,76.56,73.39,76.39,17289592.0,1630118753.0,1413139634.0,0.012234878694231005
2020-07-06,75.3,75.7,74.17,74.9,28373728.0,2661511282.0,1413139634.0,0.020078502730608433
2020-07-07,74.5,77.82,73.76,76.27,24606836.0,2336655070.0,1413139634.0,0.017412883630153708
2020-07-08,75.99,78.92,75.94,77.23,17203050.0,1672149341.0,1413139634.0,0.01217363775390366
2020-07-09,77.58,80.88,76.49,80.73,20455746.0,2031904449.0,1413139634.0,0.014475389061234129
2020-07-10,80.48,83.27,79.52,80.73,13755594.0,1401058374.0,1413139634.0,0.009734065671248451
2020-07-13,81.28,84.44,81.13,83.67,18384046.0,1917235436.0,1413139634.0,0.013009362668544331
2020-07-14,83.18,83.18,79.95,82.45,17475005.0,1789710040.0,1413139634.0,0.012366085119653505
2020-07-15,83.51,86.41,82.87,85.1,22808162.0,2434657516.0,1413139634.0,0.016140062490102094
2020-07-16,85.26,87.65,79.84,80.14,22975155.0,2386130982.0,1413139634.0,0.016258234110218154
2020-07-17,80.2,83.47,79.68,81.51,17912423.0,1829076262.0,1413139634.0,0.012675621409964644
2020-07-20,83.66,83.66,77.75,80.23,16183008.0,1616221208.0,1413139634.0,0.011451810996336404
2020-07-21,82.07,87.71,81.37,87.26,28231340.0,3036149462.0,1413139634.0,0.01997774269488786
